StudentID,JTE-234,ATE-003,TGL-013,PPL-239,WDM-974,GHL-823,HLU-200,MON-014,FEA-907,LPG-307,TSO-010,LDE-009,JJP-001,MTE-004,LUU-003,LOE-103,PLO-132,BKO-800,SLE-332,BKO-801,DSE-003,DSE-005,ATE-014,JTW-004,ATE-008,DSE-007,ATE-214,JHF-101,KMO-007,WOT-104
3058,8.0,8.0,9.0,9.0,7.0,7.0,7.0,6.0,7.0,8.0,6.0,8.0,8.0,8.0,7.0,6.0,7.0,9.0,6.0,7.0,6.0,10.0,6.0,8.0,8.0,6.0,8.0,6.0,8.0,6.0,
3059,9.0,8.0,9.0,7.0,9.0,8.0,9.0,8.0,7.0,7.0,6.0,6.0,7.0,6.0,10.0,7.0,6.0,8.0,7.0,9.0,10.0,10.0,8.0,6.0,7.0,6.0,9.0,6.0,8.0,7.0,
3060,8.0,7.0,8.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,9.0,6.0,7.0,6.0,9.0,7.0,8.0,8.0,9.0,7.0,7.0,6.0,9.0,6.0,6.0,9.0,7.0,9.0,6.0,
3061,7.0,7.0,7.0,7.0,6.0,6.0,9.0,6.0,7.0,6.0,6.0,6.0,9.0,10.0,7.0,6.0,6.0,7.0,6.0,9.0,7.0,6.0,9.0,6.0,8.0,7.0,8.0,6.0,7.0,6.0,
3062,7.0,7.0,6.0,9.0,6.0,6.0,9.0,6.0,10.0,9.0,6.0,6.0,10.0,9.0,6.0,10.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,9.0,9.0,
3063,10.0,6.0,6.0,10.0,7.0,7.0,6.0,10.0,8.0,9.0,6.0,8.0,7.0,6.0,7.0,8.0,10.0,6.0,9.0,6.0,7.0,6.0,6.0,6.0,10.0,6.0,7.0,6.0,7.0,8.0,
3064,7.0,10.0,6.0,7.0,8.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,6.0,8.0,7.0,6.0,7.0,9.0,6.0,7.0,6.0,6.0,7.0,7.0,9.0,6.0,8.0,8.0,
3065,9.0,9.0,6.0,6.0,9.0,6.0,8.0,8.0,6.0,7.0,7.0,8.0,9.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,6.0,8.0,6.0,8.0,7.0,7.0,9.0,6.0,6.0,8.0,
3066,6.0,7.0,8.0,6.0,6.0,6.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,6.0,6.0,10.0,7.0,10.0,8.0,7.0,7.0,6.0,7.0,8.0,
3067,6.0,6.0,6.0,10.0,7.0,7.0,8.0,6.0,9.0,8.0,8.0,6.0,7.0,7.0,9.0,6.0,9.0,6.0,7.0,6.0,8.0,8.0,6.0,6.0,7.0,7.0,9.0,6.0,9.0,9.0,
3068,8.0,9.0,7.0,7.0,8.0,6.0,6.0,6.0,10.0,7.0,7.0,6.0,6.0,8.0,7.0,6.0,8.0,6.0,9.0,6.0,10.0,9.0,8.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,
3069,8.0,10.0,10.0,8.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,8.0,7.0,6.0,8.0,8.0,7.0,8.0,9.0,9.0,10.0,10.0,9.0,9.0,9.0,6.0,9.0,6.0,6.0,9.0,
3070,7.0,7.0,6.0,9.0,7.0,9.0,7.0,8.0,8.0,8.0,6.0,6.0,7.0,10.0,8.0,9.0,6.0,6.0,9.0,6.0,7.0,10.0,6.0,7.0,7.0,9.0,8.0,7.0,8.0,6.0,
3071,10.0,7.0,6.0,7.0,7.0,9.0,8.0,7.0,8.0,10.0,6.0,6.0,7.0,8.0,7.0,7.0,7.0,8.0,10.0,7.0,9.0,9.0,6.0,6.0,8.0,9.0,8.0,8.0,7.0,7.0,
3072,6.0,8.0,8.0,8.0,6.0,6.0,8.0,9.0,7.0,7.0,6.0,7.0,7.0,9.0,6.0,6.0,6.0,9.0,10.0,8.0,9.0,6.0,7.0,9.0,7.0,7.0,9.0,7.0,8.0,6.0,
3073,6.0,6.0,6.0,7.0,6.0,7.0,8.0,6.0,8.0,8.0,6.0,6.0,6.0,8.0,8.0,10.0,8.0,6.0,6.0,7.0,8.0,10.0,8.0,6.0,6.0,6.0,8.0,7.0,6.0,6.0,
3074,6.0,9.0,7.0,6.0,9.0,8.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0,10.0,8.0,9.0,8.0,6.0,9.0,7.0,6.0,9.0,6.0,10.0,9.0,6.0,8.0,6.0,8.0,7.0,
3075,7.0,10.0,6.0,6.0,10.0,6.0,7.0,7.0,7.0,10.0,6.0,6.0,8.0,6.0,8.0,6.0,10.0,9.0,6.0,9.0,8.0,10.0,6.0,8.0,10.0,6.0,8.0,7.0,8.0,8.0,
3076,7.0,10.0,8.0,6.0,6.0,6.0,7.0,7.0,8.0,9.0,8.0,9.0,8.0,10.0,8.0,6.0,9.0,6.0,6.0,6.0,7.0,6.0,6.0,10.0,8.0,6.0,7.0,6.0,6.0,6.0,
3077,6.0,6.0,8.0,9.0,9.0,9.0,8.0,7.0,9.0,6.0,6.0,7.0,9.0,8.0,8.0,6.0,7.0,7.0,8.0,6.0,7.0,8.0,7.0,10.0,6.0,8.0,9.0,6.0,6.0,7.0,
3078,8.0,9.0,7.0,7.0,9.0,7.0,8.0,6.0,6.0,7.0,6.0,6.0,9.0,8.0,8.0,7.0,9.0,8.0,9.0,6.0,6.0,9.0,6.0,7.0,7.0,8.0,8.0,9.0,10.0,6.0,
3079,6.0,10.0,6.0,6.0,6.0,7.0,9.0,9.0,7.0,9.0,6.0,7.0,6.0,7.0,6.0,8.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,7.0,6.0,6.0,9.0,7.0,6.0,8.0,
3080,8.0,9.0,7.0,8.0,8.0,6.0,9.0,7.0,6.0,6.0,6.0,7.0,9.0,9.0,7.0,6.0,8.0,6.0,10.0,6.0,7.0,8.0,7.0,10.0,9.0,6.0,7.0,7.0,7.0,7.0,
3081,7.0,7.0,10.0,8.0,8.0,8.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,8.0,8.0,6.0,7.0,9.0,6.0,8.0,6.0,10.0,6.0,9.0,6.0,8.0,7.0,7.0,8.0,6.0,
3082,6.0,8.0,6.0,6.0,8.0,7.0,8.0,9.0,8.0,9.0,6.0,8.0,9.0,7.0,8.0,8.0,7.0,9.0,9.0,6.0,9.0,6.0,6.0,9.0,8.0,7.0,6.0,6.0,6.0,6.0,
3083,8.0,7.0,8.0,7.0,8.0,6.0,6.0,9.0,8.0,6.0,7.0,9.0,7.0,10.0,7.0,8.0,7.0,8.0,9.0,7.0,8.0,6.0,6.0,8.0,6.0,6.0,9.0,7.0,10.0,6.0,
3084,7.0,8.0,6.0,7.0,6.0,6.0,8.0,9.0,10.0,8.0,6.0,7.0,6.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,6.0,7.0,6.0,6.0,8.0,9.0,7.0,7.0,
3085,9.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,10.0,8.0,8.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,9.0,6.0,7.0,6.0,6.0,8.0,6.0,9.0,6.0,
3086,9.0,10.0,9.0,7.0,6.0,7.0,9.0,6.0,9.0,7.0,6.0,9.0,7.0,7.0,8.0,7.0,6.0,9.0,7.0,7.0,8.0,9.0,8.0,7.0,7.0,9.0,8.0,7.0,6.0,7.0,
3087,6.0,7.0,6.0,8.0,9.0,10.0,8.0,7.0,9.0,10.0,7.0,8.0,8.0,6.0,6.0,8.0,7.0,7.0,8.0,6.0,7.0,7.0,6.0,9.0,6.0,7.0,7.0,7.0,9.0,6.0,
3088,6.0,8.0,8.0,6.0,10.0,10.0,7.0,9.0,7.0,7.0,8.0,7.0,7.0,10.0,7.0,7.0,6.0,8.0,8.0,8.0,6.0,9.0,9.0,8.0,6.0,6.0,8.0,9.0,6.0,7.0,
3089,7.0,7.0,7.0,6.0,10.0,7.0,7.0,7.0,8.0,8.0,6.0,7.0,6.0,8.0,8.0,9.0,6.0,6.0,7.0,8.0,6.0,10.0,6.0,8.0,6.0,7.0,10.0,9.0,9.0,8.0,
3090,7.0,6.0,10.0,6.0,7.0,8.0,6.0,8.0,6.0,10.0,8.0,6.0,7.0,9.0,9.0,6.0,8.0,8.0,8.0,8.0,6.0,10.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,8.0,
3091,7.0,9.0,6.0,6.0,6.0,6.0,8.0,7.0,10.0,9.0,6.0,6.0,8.0,9.0,8.0,6.0,6.0,8.0,6.0,9.0,8.0,8.0,6.0,8.0,6.0,6.0,8.0,6.0,6.0,7.0,
3092,9.0,8.0,6.0,6.0,6.0,6.0,9.0,8.0,8.0,8.0,6.0,7.0,7.0,7.0,7.0,9.0,6.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0,7.0,9.0,10.0,7.0,8.0,6.0,
3093,6.0,9.0,6.0,7.0,6.0,6.0,6.0,9.0,7.0,8.0,6.0,8.0,7.0,9.0,9.0,7.0,8.0,6.0,9.0,6.0,8.0,8.0,6.0,7.0,8.0,9.0,9.0,6.0,6.0,6.0,
3094,6.0,8.0,6.0,6.0,7.0,6.0,8.0,6.0,7.0,8.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,8.0,6.0,6.0,7.0,8.0,7.0,10.0,9.0,7.0,9.0,7.0,
3095,9.0,10.0,6.0,6.0,6.0,6.0,6.0,8.0,10.0,6.0,6.0,8.0,7.0,8.0,7.0,7.0,6.0,8.0,6.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,10.0,7.0,6.0,7.0,
3096,8.0,8.0,6.0,6.0,6.0,6.0,8.0,6.0,9.0,10.0,6.0,8.0,9.0,8.0,10.0,9.0,10.0,6.0,8.0,6.0,6.0,9.0,7.0,10.0,6.0,7.0,9.0,6.0,9.0,6.0,
3097,9.0,10.0,6.0,6.0,9.0,7.0,7.0,6.0,6.0,6.0,6.0,8.0,9.0,7.0,6.0,8.0,8.0,10.0,8.0,7.0,6.0,7.0,6.0,8.0,7.0,9.0,9.0,6.0,9.0,6.0,
3098,8.0,9.0,6.0,8.0,6.0,6.0,8.0,7.0,10.0,6.0,7.0,6.0,10.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,9.0,7.0,6.0,6.0,6.0,8.0,8.0,7.0,6.0,
3099,6.0,6.0,7.0,10.0,6.0,7.0,9.0,6.0,7.0,9.0,6.0,6.0,6.0,8.0,6.0,8.0,7.0,6.0,7.0,8.0,8.0,9.0,6.0,10.0,6.0,8.0,6.0,7.0,7.0,6.0,
3100,9.0,10.0,6.0,8.0,8.0,6.0,8.0,7.0,6.0,7.0,8.0,6.0,6.0,7.0,8.0,10.0,6.0,9.0,6.0,6.0,7.0,10.0,6.0,7.0,6.0,6.0,9.0,6.0,8.0,9.0,
3101,7.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,10.0,6.0,7.0,9.0,8.0,8.0,8.0,7.0,6.0,9.0,8.0,6.0,9.0,7.0,8.0,9.0,6.0,8.0,7.0,9.0,6.0,
3102,6.0,7.0,6.0,7.0,6.0,6.0,8.0,7.0,8.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,9.0,6.0,6.0,9.0,6.0,6.0,8.0,9.0,6.0,9.0,6.0,
3103,9.0,10.0,6.0,7.0,8.0,9.0,8.0,7.0,7.0,7.0,7.0,9.0,10.0,8.0,7.0,8.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,9.0,10.0,8.0,6.0,6.0,6.0,
3104,10.0,10.0,6.0,7.0,9.0,7.0,8.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,9.0,8.0,8.0,9.0,6.0,8.0,8.0,6.0,8.0,6.0,8.0,7.0,
3105,7.0,10.0,8.0,6.0,6.0,9.0,10.0,8.0,10.0,7.0,6.0,8.0,8.0,8.0,7.0,6.0,8.0,6.0,9.0,7.0,10.0,6.0,7.0,6.0,8.0,7.0,6.0,6.0,8.0,7.0,
3106,6.0,8.0,9.0,6.0,7.0,7.0,7.0,6.0,10.0,7.0,6.0,6.0,6.0,6.0,10.0,9.0,7.0,6.0,6.0,6.0,6.0,7.0,8.0,7.0,9.0,6.0,7.0,6.0,6.0,8.0,
3107,8.0,8.0,6.0,6.0,10.0,9.0,6.0,6.0,9.0,8.0,6.0,6.0,8.0,7.0,7.0,6.0,9.0,8.0,7.0,8.0,9.0,7.0,8.0,8.0,6.0,6.0,9.0,7.0,9.0,6.0,
3108,6.0,9.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,10.0,6.0,6.0,8.0,8.0,9.0,6.0,6.0,7.0,10.0,8.0,9.0,10.0,6.0,7.0,7.0,6.0,9.0,9.0,10.0,9.0,
3109,7.0,10.0,6.0,8.0,7.0,6.0,8.0,8.0,8.0,10.0,6.0,8.0,8.0,6.0,6.0,6.0,9.0,7.0,7.0,7.0,8.0,6.0,6.0,8.0,8.0,8.0,7.0,9.0,9.0,7.0,
3110,7.0,6.0,7.0,6.0,9.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,8.0,8.0,9.0,7.0,10.0,6.0,8.0,9.0,7.0,7.0,7.0,6.0,9.0,6.0,7.0,8.0,
3111,6.0,10.0,6.0,7.0,6.0,6.0,6.0,9.0,7.0,8.0,6.0,8.0,7.0,7.0,8.0,9.0,6.0,7.0,6.0,6.0,10.0,10.0,7.0,10.0,6.0,7.0,6.0,8.0,9.0,9.0,
3112,9.0,10.0,6.0,9.0,8.0,7.0,6.0,9.0,9.0,6.0,6.0,8.0,6.0,7.0,8.0,9.0,8.0,6.0,8.0,6.0,8.0,8.0,6.0,8.0,6.0,7.0,7.0,6.0,7.0,6.0,
3113,10.0,8.0,7.0,6.0,6.0,8.0,6.0,9.0,6.0,8.0,7.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,8.0,7.0,7.0,9.0,6.0,8.0,6.0,8.0,8.0,6.0,8.0,6.0,
3114,9.0,8.0,10.0,6.0,8.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,9.0,6.0,6.0,7.0,8.0,9.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,9.0,7.0,
3115,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,8.0,8.0,9.0,9.0,10.0,7.0,6.0,6.0,7.0,6.0,8.0,6.0,7.0,8.0,9.0,8.0,8.0,8.0,9.0,6.0,9.0,7.0,
3116,7.0,6.0,7.0,8.0,8.0,6.0,10.0,6.0,8.0,10.0,6.0,8.0,6.0,9.0,7.0,7.0,6.0,7.0,9.0,7.0,8.0,9.0,6.0,7.0,6.0,6.0,6.0,7.0,10.0,7.0,
3117,7.0,9.0,7.0,7.0,10.0,6.0,8.0,9.0,8.0,9.0,6.0,7.0,7.0,7.0,6.0,8.0,8.0,8.0,7.0,6.0,9.0,10.0,7.0,6.0,6.0,8.0,9.0,6.0,9.0,6.0,
3118,10.0,9.0,8.0,7.0,9.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,8.0,6.0,10.0,8.0,6.0,8.0,8.0,8.0,6.0,8.0,7.0,10.0,6.0,7.0,6.0,6.0,7.0,6.0,
3119,8.0,6.0,6.0,6.0,6.0,9.0,9.0,6.0,6.0,9.0,6.0,10.0,9.0,7.0,6.0,10.0,7.0,6.0,8.0,6.0,6.0,9.0,7.0,7.0,7.0,10.0,9.0,6.0,6.0,6.0,
3120,7.0,8.0,9.0,6.0,8.0,7.0,7.0,6.0,8.0,9.0,6.0,8.0,7.0,8.0,9.0,8.0,9.0,6.0,6.0,6.0,10.0,10.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,
3121,8.0,7.0,6.0,10.0,6.0,6.0,8.0,6.0,8.0,6.0,10.0,6.0,8.0,8.0,9.0,7.0,8.0,7.0,9.0,6.0,6.0,8.0,7.0,9.0,8.0,6.0,10.0,6.0,7.0,7.0,
3122,6.0,6.0,6.0,8.0,9.0,6.0,8.0,7.0,9.0,7.0,6.0,9.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,10.0,10.0,7.0,7.0,6.0,10.0,7.0,7.0,9.0,6.0,
3123,6.0,6.0,9.0,8.0,7.0,7.0,8.0,7.0,8.0,7.0,6.0,7.0,10.0,7.0,9.0,7.0,6.0,6.0,9.0,6.0,8.0,8.0,6.0,9.0,7.0,6.0,6.0,6.0,9.0,6.0,
3124,7.0,8.0,7.0,7.0,7.0,6.0,6.0,10.0,9.0,6.0,7.0,7.0,10.0,8.0,7.0,9.0,10.0,7.0,7.0,7.0,8.0,10.0,6.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,
3125,6.0,6.0,8.0,7.0,6.0,8.0,8.0,6.0,10.0,10.0,6.0,10.0,10.0,6.0,10.0,6.0,9.0,8.0,8.0,8.0,7.0,7.0,6.0,8.0,6.0,10.0,9.0,6.0,7.0,8.0,
3126,8.0,9.0,6.0,6.0,7.0,7.0,10.0,7.0,6.0,6.0,6.0,6.0,10.0,6.0,6.0,10.0,8.0,7.0,6.0,7.0,7.0,8.0,8.0,10.0,6.0,10.0,6.0,6.0,7.0,6.0,
3127,9.0,9.0,6.0,8.0,6.0,6.0,6.0,6.0,10.0,9.0,6.0,6.0,7.0,8.0,7.0,10.0,8.0,6.0,8.0,6.0,6.0,8.0,8.0,6.0,6.0,8.0,9.0,6.0,9.0,10.0,
3128,8.0,10.0,6.0,6.0,6.0,6.0,7.0,6.0,8.0,6.0,6.0,6.0,6.0,10.0,7.0,6.0,9.0,8.0,10.0,6.0,6.0,6.0,7.0,6.0,8.0,6.0,8.0,8.0,9.0,6.0,
3129,6.0,8.0,7.0,8.0,7.0,6.0,7.0,8.0,7.0,8.0,6.0,7.0,7.0,9.0,6.0,7.0,9.0,8.0,6.0,6.0,6.0,8.0,9.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,
3130,6.0,8.0,7.0,9.0,7.0,6.0,9.0,8.0,8.0,10.0,6.0,7.0,7.0,9.0,7.0,8.0,7.0,6.0,9.0,7.0,8.0,9.0,8.0,8.0,8.0,6.0,6.0,9.0,6.0,7.0,
3131,6.0,8.0,6.0,7.0,8.0,6.0,6.0,8.0,10.0,6.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,6.0,7.0,6.0,10.0,8.0,7.0,6.0,6.0,9.0,6.0,6.0,7.0,8.0,
3132,9.0,9.0,8.0,7.0,8.0,6.0,8.0,6.0,9.0,8.0,7.0,6.0,9.0,6.0,10.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,
3133,7.0,8.0,8.0,6.0,9.0,10.0,8.0,6.0,9.0,7.0,6.0,7.0,6.0,9.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,
3134,8.0,9.0,8.0,6.0,6.0,6.0,9.0,8.0,9.0,8.0,6.0,7.0,9.0,6.0,8.0,8.0,9.0,6.0,9.0,6.0,8.0,7.0,6.0,6.0,6.0,9.0,7.0,6.0,8.0,6.0,
3135,6.0,8.0,7.0,7.0,6.0,6.0,9.0,9.0,10.0,10.0,6.0,7.0,6.0,7.0,9.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0,8.0,6.0,6.0,9.0,9.0,7.0,7.0,7.0,
3136,7.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,6.0,6.0,7.0,7.0,9.0,6.0,7.0,8.0,6.0,7.0,6.0,8.0,8.0,6.0,8.0,6.0,7.0,10.0,6.0,10.0,7.0,
3137,8.0,10.0,7.0,8.0,6.0,7.0,10.0,6.0,8.0,6.0,6.0,6.0,7.0,7.0,8.0,6.0,6.0,8.0,8.0,8.0,7.0,9.0,8.0,8.0,6.0,9.0,9.0,6.0,6.0,6.0,
3138,10.0,9.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,9.0,6.0,6.0,9.0,9.0,6.0,6.0,9.0,6.0,6.0,6.0,8.0,6.0,6.0,9.0,7.0,8.0,6.0,6.0,6.0,6.0,
3139,7.0,7.0,8.0,7.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,9.0,9.0,10.0,6.0,7.0,6.0,8.0,6.0,6.0,9.0,6.0,9.0,8.0,6.0,10.0,6.0,7.0,6.0,
3140,6.0,8.0,6.0,10.0,6.0,8.0,9.0,7.0,7.0,9.0,6.0,8.0,10.0,7.0,7.0,10.0,9.0,7.0,7.0,6.0,9.0,8.0,6.0,8.0,7.0,6.0,9.0,8.0,8.0,6.0,
3141,8.0,7.0,6.0,6.0,9.0,6.0,8.0,9.0,7.0,9.0,6.0,6.0,8.0,9.0,8.0,6.0,7.0,6.0,10.0,7.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,
3142,6.0,8.0,6.0,6.0,6.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,7.0,8.0,7.0,8.0,6.0,10.0,9.0,7.0,7.0,9.0,6.0,7.0,8.0,6.0,9.0,9.0,8.0,8.0,
3143,8.0,6.0,7.0,8.0,6.0,9.0,8.0,6.0,9.0,6.0,6.0,8.0,6.0,6.0,6.0,8.0,7.0,8.0,6.0,9.0,9.0,7.0,6.0,9.0,6.0,6.0,7.0,9.0,10.0,7.0,
3144,7.0,9.0,8.0,6.0,7.0,8.0,6.0,8.0,10.0,8.0,7.0,7.0,9.0,6.0,8.0,8.0,8.0,6.0,6.0,9.0,7.0,9.0,7.0,7.0,6.0,9.0,7.0,7.0,6.0,9.0,
3145,9.0,10.0,6.0,7.0,6.0,6.0,7.0,7.0,9.0,6.0,6.0,7.0,8.0,8.0,6.0,8.0,7.0,7.0,6.0,6.0,10.0,9.0,7.0,6.0,8.0,8.0,7.0,6.0,9.0,6.0,
3146,10.0,8.0,7.0,9.0,6.0,6.0,8.0,6.0,9.0,6.0,8.0,6.0,6.0,7.0,8.0,8.0,7.0,6.0,6.0,7.0,8.0,8.0,9.0,7.0,8.0,6.0,6.0,9.0,8.0,6.0,
3147,7.0,8.0,6.0,7.0,7.0,10.0,7.0,8.0,10.0,7.0,6.0,6.0,7.0,6.0,9.0,6.0,8.0,6.0,6.0,8.0,6.0,7.0,7.0,9.0,7.0,7.0,6.0,8.0,7.0,6.0,
3148,9.0,10.0,6.0,7.0,8.0,8.0,10.0,7.0,9.0,6.0,7.0,7.0,9.0,6.0,6.0,8.0,8.0,8.0,10.0,7.0,6.0,6.0,6.0,9.0,9.0,10.0,9.0,8.0,9.0,6.0,
3149,8.0,8.0,10.0,8.0,9.0,6.0,7.0,6.0,9.0,6.0,6.0,7.0,8.0,6.0,7.0,7.0,8.0,7.0,7.0,6.0,8.0,8.0,7.0,6.0,6.0,9.0,6.0,8.0,7.0,6.0,
3150,6.0,10.0,6.0,8.0,8.0,6.0,8.0,7.0,9.0,7.0,6.0,6.0,8.0,6.0,10.0,7.0,6.0,7.0,8.0,8.0,8.0,6.0,6.0,6.0,7.0,8.0,7.0,7.0,8.0,8.0,
3151,9.0,8.0,6.0,9.0,9.0,7.0,9.0,6.0,9.0,8.0,7.0,8.0,10.0,9.0,6.0,7.0,10.0,7.0,8.0,9.0,6.0,6.0,8.0,7.0,8.0,9.0,8.0,6.0,6.0,10.0,
3152,9.0,7.0,6.0,6.0,7.0,7.0,9.0,8.0,9.0,8.0,7.0,7.0,7.0,8.0,6.0,7.0,8.0,6.0,9.0,6.0,6.0,7.0,10.0,6.0,7.0,7.0,8.0,6.0,8.0,6.0,
3153,9.0,9.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,8.0,7.0,7.0,7.0,6.0,8.0,9.0,9.0,7.0,7.0,7.0,7.0,6.0,8.0,9.0,6.0,8.0,8.0,6.0,6.0,6.0,
3154,6.0,7.0,6.0,8.0,8.0,7.0,8.0,7.0,9.0,7.0,6.0,7.0,7.0,8.0,6.0,6.0,7.0,6.0,7.0,9.0,6.0,6.0,6.0,9.0,6.0,6.0,9.0,8.0,10.0,6.0,
3155,8.0,7.0,9.0,8.0,6.0,6.0,8.0,7.0,6.0,8.0,8.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,7.0,8.0,8.0,6.0,8.0,6.0,7.0,6.0,7.0,6.0,8.0,6.0,
3156,7.0,8.0,8.0,9.0,6.0,8.0,9.0,7.0,9.0,8.0,6.0,7.0,7.0,6.0,8.0,7.0,7.0,8.0,10.0,8.0,6.0,9.0,9.0,8.0,6.0,8.0,9.0,6.0,10.0,7.0,
3157,9.0,9.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,10.0,9.0,8.0,7.0,6.0,9.0,7.0,9.0,7.0,8.0,6.0,7.0,7.0,7.0,8.0,6.0,7.0,7.0,6.0,7.0,7.0,
3158,9.0,6.0,6.0,6.0,6.0,6.0,8.0,7.0,10.0,8.0,6.0,6.0,8.0,8.0,9.0,6.0,6.0,7.0,7.0,6.0,7.0,8.0,6.0,9.0,9.0,7.0,7.0,6.0,8.0,6.0,
3159,9.0,7.0,6.0,8.0,8.0,6.0,10.0,6.0,10.0,8.0,7.0,7.0,10.0,6.0,9.0,8.0,7.0,9.0,9.0,8.0,7.0,9.0,9.0,7.0,6.0,6.0,6.0,7.0,9.0,6.0,
3160,8.0,10.0,6.0,10.0,6.0,7.0,7.0,7.0,10.0,8.0,6.0,7.0,7.0,6.0,8.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,9.0,6.0,7.0,
3161,6.0,9.0,6.0,8.0,6.0,7.0,8.0,7.0,10.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,10.0,6.0,8.0,6.0,9.0,6.0,6.0,8.0,6.0,8.0,7.0,7.0,6.0,6.0,
3162,8.0,7.0,6.0,7.0,9.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,9.0,6.0,6.0,8.0,6.0,6.0,8.0,6.0,9.0,6.0,7.0,6.0,9.0,8.0,8.0,7.0,6.0,
3163,8.0,6.0,7.0,6.0,7.0,6.0,9.0,6.0,6.0,9.0,6.0,8.0,9.0,9.0,10.0,7.0,7.0,9.0,6.0,6.0,7.0,7.0,7.0,9.0,6.0,6.0,8.0,6.0,9.0,6.0,
3164,8.0,10.0,7.0,6.0,6.0,6.0,6.0,7.0,8.0,7.0,6.0,8.0,7.0,6.0,9.0,8.0,8.0,9.0,8.0,6.0,6.0,9.0,7.0,7.0,7.0,6.0,8.0,6.0,7.0,7.0,
3165,10.0,8.0,6.0,7.0,6.0,8.0,8.0,6.0,6.0,6.0,7.0,6.0,8.0,6.0,6.0,6.0,7.0,8.0,6.0,9.0,6.0,8.0,6.0,6.0,10.0,8.0,10.0,8.0,9.0,8.0,
3166,9.0,8.0,8.0,6.0,6.0,10.0,8.0,8.0,7.0,6.0,9.0,7.0,7.0,9.0,8.0,6.0,8.0,7.0,9.0,7.0,9.0,7.0,6.0,9.0,6.0,8.0,7.0,8.0,6.0,6.0,
3167,6.0,8.0,6.0,8.0,6.0,6.0,6.0,6.0,10.0,6.0,6.0,6.0,7.0,9.0,8.0,9.0,8.0,6.0,9.0,8.0,6.0,7.0,8.0,9.0,6.0,6.0,7.0,6.0,6.0,8.0,
3168,7.0,8.0,7.0,9.0,8.0,6.0,9.0,8.0,9.0,7.0,6.0,10.0,8.0,9.0,8.0,8.0,9.0,6.0,7.0,6.0,8.0,9.0,6.0,9.0,7.0,7.0,10.0,6.0,10.0,6.0,
